2018-02-15 20:58:35,"b""RT @jumaniza: #Tizibika I can't say it enough, this show is so good. Ba Charles representing for jerabos finshi mwingabeba!"""
2018-02-15 20:58:29,b'RT @annitwani: #Tizibika is the best thing thats happened to Zambia....\nProud of u @KatongoChiluba\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe'
2018-02-15 20:58:14,b'RT @ThandiZV: Enjoyed episode 2. Thandi and Hope \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82am officially a fan.#Tizibika'
2018-02-15 20:58:09,b'RT @Nalahru: Imwe #Tizibika \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5I also want a Gucci bag please.  Ya this year aini.'
2018-02-15 20:58:05,"b""RT @MundikeSiangom1: #Tizibika it's like watching two broke girls,I love it."""
2018-02-15 20:58:03,b'RT @PetersenZambia: What is this show now? Bring back #tizibika'
2018-02-15 20:58:03,b'RT @maluba96: Elo they hide their \xe2\x80\x9cba Charles\xe2\x80\x9d as though they don\xe2\x80\x99t lowkey fight each other for a \xe2\x80\x9cba charles\xe2\x80\x9d\xf0\x9f\x98\x82 #tizibika #ZMComedy https:/\xe2\x80\xa6'
2018-02-15 20:57:42,"b""@KukaMulenga Yaaaasss.  You're officially Ba Charles! Beware of Joyce but Enh. Siba jailika Baja #tizibika."""
2018-02-15 20:57:29,b'RT @annitwani: #Tizibika is the best thing thats happened to Zambia....\nProud of u @KatongoChiluba\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe'
2018-02-15 20:57:18,"b""RT @McD_101: 2018 Be sure you're the one buying your girls wigs and not a 'Ba Charles!' \xf0\x9f\x98\x82 #Tizibika"""
2018-02-15 20:56:40,b'RT @ProudlyZambian: #Tizibika is refreshing. Different from the usual.'
2018-02-15 20:56:34,b'RT @KukaMulenga: @kristina_miti Lol fam \xf0\x9f\x98\x82\xf0\x9f\x98\xa2\xf0\x9f\x98\xad no Jerabos allowed #tizibika'
2018-02-15 20:56:03,b'RT @kristina_miti: #tizibika  needed to be like #zuba \nCan\xe2\x80\x99t be waiting for this slay queen drama once a week \xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2018-02-15 20:56:01,b'RT @Novel_Cee: Noooooooo!! Someone petition for #tizibika to be extended to an hour\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2018-02-15 20:55:54,b'RT @chucky_beau: #tizibika\nWait is this Hope?\nFrom Hope and Chi\xe2\x80\x99s breakfast show? \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nFinally a face to the blonde moments !!!!'
2018-02-15 20:55:51,b'RT @PetersenZambia: What is this show now? Bring back #tizibika'
2018-02-15 20:55:44,b'RT @Nalahru: Imwe #Tizibika \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5I also want a Gucci bag please.  Ya this year aini.'
2018-02-15 20:55:39,b'RT @chucky_beau: #tizibika\nWait is this Hope?\nFrom Hope and Chi\xe2\x80\x99s breakfast show? \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nFinally a face to the blonde moments !!!!'
2018-02-15 20:55:36,b'RT @PetersenZambia: What is this show now? Bring back #tizibika'
2018-02-15 20:55:36,b'RT @ThandiZV: Enjoyed episode 2. Thandi and Hope \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82am officially a fan.#Tizibika'
2018-02-15 20:55:16,b'RT @KukaMulenga: @kristina_miti Lol fam \xf0\x9f\x98\x82\xf0\x9f\x98\xa2\xf0\x9f\x98\xad no Jerabos allowed #tizibika'
2018-02-15 20:55:12,"b""RT @mis_kapxy: @Klumzyballerina I stopped watching after they started jogging to the gym. It's a downgrade after #tizibika"""
2018-02-15 20:55:08,b'RT @Nalahru: Imwe #Tizibika \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5I also want a Gucci bag please.  Ya this year aini.'
2018-02-15 20:55:06,b'RT @ProudlyZambian: #Tizibika is refreshing. Different from the usual.'
2018-02-15 20:55:05,b'RT @maluba96: Elo they hide their \xe2\x80\x9cba Charles\xe2\x80\x9d as though they don\xe2\x80\x99t lowkey fight each other for a \xe2\x80\x9cba charles\xe2\x80\x9d\xf0\x9f\x98\x82 #tizibika #ZMComedy https:/\xe2\x80\xa6'
2018-02-15 20:54:53,"b""RT @MundikeSiangom1: #Tizibika it's like watching two broke girls,I love it."""
2018-02-15 20:54:51,b'RT @ThandiZV: Enjoyed episode 2. Thandi and Hope \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82am officially a fan.#Tizibika'
2018-02-15 20:54:36,b'Vina is rubbish. Can Zambezi magic please cancel it and make #Tizibika longer ? https://t.co/PXtv6tktY9'
2018-02-15 20:54:17,b'RT @KukaMulenga: @kristina_miti Lol fam \xf0\x9f\x98\x82\xf0\x9f\x98\xa2\xf0\x9f\x98\xad no Jerabos allowed #tizibika'
2018-02-15 20:53:54,b'Enjoyed episode 2. Thandi and Hope \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82am officially a fan.#Tizibika'
2018-02-15 20:52:14,b'Imwe #Tizibika \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5I also want a Gucci bag please.  Ya this year aini.'
2018-02-15 20:51:44,b'What is this show now? Bring back #tizibika'
2018-02-15 20:50:28,b'#tizibika\nWait is this Hope?\nFrom Hope and Chi\xe2\x80\x99s breakfast show? \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nFinally a face to the blonde moments !!!!'
2018-02-15 20:49:28,b'@Klumzyballerina Like the jogging? Then the dancing? Then the gym? Akant \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 they actually thought we would fall\xe2\x80\xa6 https://t.co/R8qsObdtFD'
2018-02-15 20:49:05,b'RT @NubianSkywalker: \xe2\x80\x9cManolos...you know blahniks?\xe2\x80\x9d \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I can\xe2\x80\x99t #Tizibika'
2018-02-15 20:49:02,b'@kristina_miti Lol fam \xf0\x9f\x98\x82\xf0\x9f\x98\xa2\xf0\x9f\x98\xad no Jerabos allowed #tizibika'
2018-02-15 20:48:56,"b""@Klumzyballerina I stopped watching after they started jogging to the gym. It's a downgrade after #tizibika"""
2018-02-15 20:48:46,"b""RT @tozy_b: We're back tonight\n Catch us tonight at 22hrs on Zambezi Magic channel 160.\n\n#tizibika https://t.co/Iw5hZG8MSP"""
2018-02-15 20:48:11,b'RT @kristina_miti: #tizibika  needed to be like #zuba \nCan\xe2\x80\x99t be waiting for this slay queen drama once a week \xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2018-02-15 20:47:24,b'#Tizibika is refreshing. Different from the usual.'
2018-02-15 20:47:18,b'Elo they hide their \xe2\x80\x9cba Charles\xe2\x80\x9d as though they don\xe2\x80\x99t lowkey fight each other for a \xe2\x80\x9cba charles\xe2\x80\x9d\xf0\x9f\x98\x82 #tizibika\xe2\x80\xa6 https://t.co/bV98auJmQi'
2018-02-15 20:46:54,b'RT @Klumzyballerina: #Tizibika I am Reaaaaaaady \xf0\x9f\x8e\x89\xf0\x9f\x93\xb8\xe2\x9c\xa8'
2018-02-15 20:46:53,"b'RT @machiyadaniel: I\xe2\x80\x99d really love to watch Tizibika, but due to logistics- Unable. Is it online? \xf0\x9f\x91\x82\xf0\x9f\x8f\xbe\n#Tizibika'"
2018-02-15 20:46:38,b'RT @KukaMulenga: #tizibika guys \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f'
2018-02-15 20:46:37,b'RT @iistargirl: These two are good actors  #tizibika'
2018-02-15 20:46:33,b'RT @Klumzyballerina: Lmao #Tizibika pizza muma cells.'
2018-02-15 20:46:27,b'RT @ThandiZV: Time for #tizibika.. love these girls. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2018-02-15 20:46:24,"b""RT @chucky_beau: #tizibika\nIt's on \xf0\x9f\x98\x8e"""
2018-02-15 20:46:19,"b""#Tizibika it's like watching two broke girls,I love it."""
2018-02-15 20:46:16,b'RT @001PrIMe: First few seconds am already dying \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #tizibika'
2018-02-15 20:45:48,b'RT @NubianSkywalker: #Tizibika o\xe2\x80\x99clock \xf0\x9f\x98\x81'
2018-02-15 20:45:39,b'RT @swathy_Arbi3: Tuned innnnn... #Tizibika'
2018-02-15 20:45:37,"b""RT @MisssyNene: #Tizibika o'clock \xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83"""
2018-02-15 20:45:28,b'RT @MissNyambe: Hanging out na ma wives yama CEO! \xf0\x9f\x98\x82 #Tizibika'
2018-02-15 20:45:25,b'RT @annitwani: @KatongoChiluba gaaaaaaaarrrllll! #Tizibika'
2018-02-15 20:45:10,b'RT @ProudlyZambian: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Charles. I\xe2\x80\x99m done #Tizibika'
2018-02-15 20:45:07,b'RT @miss_mwale02: Are you the drivers driver\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#Tizibika'
2018-02-15 20:45:06,b'RT @chucky_beau: #tizibika\nMy name please \xf0\x9f\x98\x82\n\nThis Charles is pure kopala...'
2018-02-15 20:44:54,b'RT @maluba96: Did a Jerabo just bail her out #Tizibika \xf0\x9f\x98\x82\xf0\x9f\x92\x80\xf0\x9f\x92\x80'
2018-02-15 20:44:43,b'RT @bwalya_mc: Mmmm uncle cha \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #Tizibika'
2018-02-15 20:44:37,b'RT @MsRettaLi: Okay okay. #Tizibika time \xf0\x9f\x98\x81'
2018-02-15 20:44:30,b'RT @PetersenZambia: #tizibika now this is Zambian hahahahahaha I like'
2018-02-15 20:44:23,b'RT @chucky_beau: #tizibika\nCharles is a sabala...\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nI love it'
2018-02-15 20:44:19,"b""RT @mis_kapxy: I wasn't ready for Charles guys #tizibika"""
2018-02-15 20:44:09,"b""RT @iistargirl: Wezi's face lit up when she heard the money he has #tizibika"""
2018-02-15 20:44:09,"b""RT @jumaniza: #Tizibika I can't say it enough, this show is so good. Ba Charles representing for jerabos finshi mwingabeba!"""
2018-02-15 20:44:07,b'RT @MSiamwanda: OMG this show #tizibika hilarious'
2018-02-15 20:44:03,"b""RT @jumaniza: #Tizibika I can't say it enough, this show is so good. Ba Charles representing for jerabos finshi mwingabeba!"""
2018-02-15 20:44:02,b'RT @chucky_beau: #tizibika\n\nK70 uncle Charlie??\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nMa sawa'
2018-02-15 20:43:56,b'RT @luchi7: I can supply you with babies #Tizibika'
2018-02-15 20:43:51,b'RT @annitwani: #Tizibika is the best thing thats happened to Zambia....\nProud of u @KatongoChiluba\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe'
2018-02-15 20:43:50,b'RT @Roxy_Hrt: #Tizibika giving me life yoh\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2018-02-15 20:43:49,b'RT @Novel_Cee: You mean nice wallet right?  \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#Tizibika'
2018-02-15 20:43:42,b'RT @KukaMulenga: Charles \xf0\x9f\x98\x82\xf0\x9f\x98\x82 smdh #tizibika'
2018-02-15 20:43:38,b'RT @Klumzyballerina: Lmao Buyer!!!!! #Tizibika'
2018-02-15 20:43:29,b'RT @chiko_lu: #Tizibika us brilliant.  Just wow'
2018-02-15 20:43:21,"b'RT @PetersenZambia: Jagurooo! Aka Charles. \n\nGirls go through a lot, chilling with Charles after hearing K70pin Mu account. #tizibika'"
2018-02-15 20:43:18,b'RT @arushapot: 22 hours tonight on @zambezimagictv #Tizibika https://t.co/1onzY7tMLt'
2018-02-15 20:43:16,b'RT @monde88: Finally watching #Tizibika and I\xe2\x80\x99m in stitches!!!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Love this show already!!!!'
2018-02-15 20:43:14,b'RT @KukaMulenga: Ati handsome ni pa tumba #tizibika \nJay Z said aint no ugly billionaire'
2018-02-15 20:43:01,"b'RT @tobiasbwalya: Suppliers make money\nGoing green,  forget red.\n#tizibika'"
2018-02-15 20:42:56,b'RT @arushapot: Guys 22 hours today.  Please watch #Tizibika which l directed.  \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d https://t.co/HBfjFktuz2'
2018-02-15 20:42:55,b'RT @bwalya_mc: I also want a guy with a NICE HEART. #Tizibika'
2018-02-15 20:42:49,b'RT @miyaforflo: #tizibika its on. Great show.'
2018-02-15 20:42:47,b'RT @MsRettaLi: We don\xe2\x80\x99t do cheap lol #tizibika'
2018-02-15 20:42:45,b'RT @NubianSkywalker: \xe2\x80\x9cManolos...you know blahniks?\xe2\x80\x9d \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I can\xe2\x80\x99t #Tizibika'
2018-02-15 20:42:40,b'RT @PetersenZambia: #tizibika so girls who are house shine for each other like this? @zambezimagictv'
2018-02-15 20:42:37,b'RT @mis_kapxy: These two have a typical Lusaka friendship.... #tizibika'
2018-02-15 20:42:30,b'RT @maluba96: When your boyfriend is A KOPALA DEALER\xf0\x9f\x98\x82elo deep deep\xf0\x9f\x98\x82\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80 #Tizibika'
2018-02-15 20:42:29,b'RT @swathy_Arbi3: Charles ahahaha..seriously reminds me of jerabos..#Tizibika'
2018-02-15 20:42:28,b'RT @KukaMulenga: @KatongoChiluba killing it #tizibika'
2018-02-15 20:42:23,b'RT @iistargirl: These two are good actors  #tizibika'
2018-02-15 20:42:21,b'RT @bwalya_mc: Tryness \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80 #Tizibika'
2018-02-15 20:42:16,"b""RT @McD_101: 2018 Be sure you're the one buying your girls wigs and not a 'Ba Charles!' \xf0\x9f\x98\x82 #Tizibika"""
2018-02-15 20:42:16,b'RT @kristina_miti: Ninebo supplier\nIf you want a child just say if you want a girl or boy \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#tizibika \nI wish I could type in Bemba Prope\xe2\x80\xa6'
2018-02-15 20:42:09,b'RT @MsRettaLi: I happen to love Charles \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #tizibika'
2018-02-15 20:42:02,b'RT @annitwani: #Tizibika is the best thing thats happened to Zambia....\nProud of u @KatongoChiluba\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe'
2018-02-15 20:41:47,"b""RT @bwalya_mc: It's probably bardo. 1964 my mbuyo #Tizibika"""
2018-02-15 20:41:44,"b""RT @Talu_starzz: #tizibika catch me on the telly every Thursday at 22:00hrs\nToday's episode though 'ba Charles' \nI absolutely love it..."""
2018-02-15 20:41:42,"b""RT @jumaniza: #Tizibika I can't say it enough, this show is so good. Ba Charles representing for jerabos finshi mwingabeba!"""
2018-02-15 20:41:38,b'RT @Novel_Cee: Noooooooo!! Someone petition for #tizibika to be extended to an hour\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2018-02-15 20:41:34,"b""RT @Talu_starzz: #tizibika catch me on the telly every Thursday at 22:00hrs\nToday's episode though 'ba Charles' \nI absolutely love it..."""
2018-02-15 20:41:32,b'RT @kristina_miti: #tizibika  needed to be like #zuba \nCan\xe2\x80\x99t be waiting for this slay queen drama once a week \xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2018-02-15 20:41:28,b'RT @kristina_miti: #tizibika  needed to be like #zuba \nCan\xe2\x80\x99t be waiting for this slay queen drama once a week \xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2018-02-15 20:41:27,b'RT @MrYusufWoods: So what\xe2\x80\x99s this #Tizibika show all about?'
2018-02-15 20:41:24,b'RT @Tashy_WashyXO: I want to spend an entire day with Charles \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Tizibika'
2018-02-15 20:41:20,b'RT @swathy_Arbi3: Charles ahahaha..seriously reminds me of jerabos..#Tizibika'
2018-02-15 20:41:17,b'RT @KingZing_: But he is romantic guys #tizibika'
2018-02-15 20:41:07,b'RT @kristina_miti: Nalishebos boyfriend is a permanent bench warmer \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nAnd she\xe2\x80\x99s acting like a Wag \xf0\x9f\x99\x84\n#tizibika'
2018-02-15 20:41:06,"b'RT @zambezimagictv: Tonight on #Tizibika, #ThandieTizibika and #WeziTizibika will be sharing some highlights of their day so far with you;\xe2\x80\xa6'"
2018-02-15 20:41:03,b'RT @NubianSkywalker: The tuma diary sessions are the best \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Tizibika'
2018-02-15 20:40:57,b'RT @HoneyJewel9: We would be happy to have Thandi at Hot Fm \xf0\x9f\x98\x80\xf0\x9f\x98\x86 #tizibika'
2018-02-15 20:40:51,b'RT @bwalya_mc: Joyce abampula #Tizibika'
2018-02-15 20:40:48,"b""2018 Be sure you're the one buying your girls wigs and not a 'Ba Charles!' \xf0\x9f\x98\x82 #Tizibika"""
2018-02-15 20:40:48,b'#Tizibika is the best thing thats happened to Zambia....\nProud of u @KatongoChiluba\n\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe'
2018-02-15 20:40:45,b'RT @Novel_Cee: Eheeeeeeeeeeeeee\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5. These friends we have #Tizibika'
2018-02-15 20:40:42,b'RT @Chilu_Tk: Charles has made my night #Tizibika...kabwita'
2018-02-15 20:40:33,"b""RT @jumaniza: #Tizibika I can't say it enough, this show is so good. Ba Charles representing for jerabos finshi mwingabeba!"""
2018-02-15 20:40:26,b'RT @KingZing_: Nhhii friends like joyce \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#tizibika'
2018-02-15 20:40:22,"b'RT @NubianSkywalker: \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Guys, Charles has ghosted.  #Tizibika'"
2018-02-15 20:40:17,b'RT @PetersenZambia: Old Vintage! Lol 1968 | \nPa Location | Instagram Followers | Jerabo | #Tizibika'
2018-02-15 20:40:11,b'RT @Novel_Cee: Noooooooo!! Someone petition for #tizibika to be extended to an hour\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2018-02-15 20:40:10,b'RT @kristina_miti: I know of so many Lusaka girls that have stolen eachothers \xe2\x80\x9cBa Charles\xe2\x80\x9d \nIt\xe2\x80\x99s a shame \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#tizibika'
2018-02-15 20:39:58,b'RT @maluba96: How some of these women lowkey date a good \xe2\x80\x9cba charles\xe2\x80\x9d....we\xe2\x80\x99ve seen your secrets \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd #Tizibika #ZMComedy'
2018-02-15 20:39:51,b'RT @MsRettaLi: Ba Joyce!! After laughing #Tizibika'
2018-02-15 20:39:48,b'RT @TopZedBrands: If you are watching #tizibika you need to vote\xe2\xac\x87\xef\xb8\x8f https://t.co/sC1VZiGrBH'
2018-02-15 20:39:43,"b'RT @KonNkhata: \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ""The oven is clean?"" #tizibika'"
2018-02-15 20:39:41,b'RT @KukaMulenga: The way guys slide in DMs please...pictures like this are relevant #tizibika \xf0\x9f\x91\x80 https://t.co/Qw54z4JOky'
2018-02-15 20:39:40,b'RT @MissZambia: @ErasmusMweene Bc dat ting goes skrrrrrrPAP-PAP in the preliminary period of cooking/boiling it. #Tizibika'
2018-02-15 20:39:37,b'RT @maluba96: Ati Ba Charles is giving \xf0\x9f\x92\x80\xf0\x9f\x98\x82 #Tizibika #ZMComedy'
2018-02-15 20:39:26,b'RT @Novel_Cee: Noooooooo!! Someone petition for #tizibika to be extended to an hour\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2018-02-15 20:39:21,"b'RT @kaffie_latte: But on the real, Charles would beat me in ten minutes, I would be laughing at him #Jerabo #Tizibika'"
2018-02-15 20:39:16,b'RT @kristina_miti: #tizibika  needed to be like #zuba \nCan\xe2\x80\x99t be waiting for this slay queen drama once a week \xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
2018-02-15 20:39:09,"b""RT @Mister_Entitled: #Tizibika is done now.. while we recover let's watch this girl jog"""
2018-02-15 20:39:02,b'RT @maluba96: How some of these women lowkey date a good \xe2\x80\x9cba charles\xe2\x80\x9d....we\xe2\x80\x99ve seen your secrets \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd #Tizibika #ZMComedy'
2018-02-15 20:38:48,b'RT @NubianSkywalker: The tuma diary sessions are the best \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Tizibika'
2018-02-15 20:38:33,"b""#Tizibika I can't say it enough, this show is so good. Ba Charles representing for jerabos finshi mwingabeba!"""
2018-02-15 20:38:27,"b""#tizibika catch me on the telly every Thursday at 22:00hrs\nToday's episode though 'ba Charles' \nI absolutely love it..."""
2018-02-15 20:38:19,b'RT @iistargirl: These two are good actors  #tizibika'
2018-02-15 20:38:12,b'RT @ChiqqaShanna: Feeling all kinds of FOMO #tizibika \xf0\x9f\x98\x9e'
2018-02-15 20:38:11,b'RT @kristina_miti: I know of so many Lusaka girls that have stolen eachothers \xe2\x80\x9cBa Charles\xe2\x80\x9d \nIt\xe2\x80\x99s a shame \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#tizibika'
2018-02-15 20:38:02,b'RT @TopZedBrands: If you are watching #tizibika you need to vote\xe2\xac\x87\xef\xb8\x8f https://t.co/sC1VZiGrBH'
2018-02-15 20:37:56,"b""RT @iistargirl: Wezi's face lit up when she heard the money he has #tizibika"""
2018-02-15 20:37:52,b'RT @HoneyJewel9: We would be happy to have Thandi at Hot Fm \xf0\x9f\x98\x80\xf0\x9f\x98\x86 #tizibika'
2018-02-15 20:37:45,b'The way guys slide in DMs please...pictures like this are relevant #tizibika \xf0\x9f\x91\x80 https://t.co/Qw54z4JOky'
2018-02-15 20:37:42,b'RT @KukaMulenga: Ati handsome ni pa tumba #tizibika \nJay Z said aint no ugly billionaire'
2018-02-15 20:37:04,b'How some of these women lowkey date a good \xe2\x80\x9cba charles\xe2\x80\x9d....we\xe2\x80\x99ve seen your secrets \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd #Tizibika #ZMComedy'
2018-02-15 20:36:34,b'RT @MissZambia: @ErasmusMweene Bc dat ting goes skrrrrrrPAP-PAP in the preliminary period of cooking/boiling it. #Tizibika'
2018-02-15 20:36:32,b'RT @PetersenZambia: Old Vintage! Lol 1968 | \nPa Location | Instagram Followers | Jerabo | #Tizibika'
